Year,TEMP,O2,NO3
1994,5.45,317.98,14.3
1994,3.77,341.21,52.7
1994,4.37,333.17,34
1994,4.39,325.58,30.3
1994,4.39,320.66,30.1
1994,4.21,325.13,43.3
1994,4.21,324.68,45.8
1994,3.86,334.51,70.8
1994,3.86,333.17,72.7
1994,2.17,318.88,12.5
1994,3.15,330.49,12.4
1994,0.79,368.45,13.6
1994,0.82,373.81,14
1994,1.11,355.05,14.4
1994,2.29,331.83,17.2
1994,2.28,319.32,17.5
1994,2.35,320.22,18
1994,2.33,317.98,18
1994,2.34,316.2,17.8
1994,1.14,365.33,12.9
1994,1.17,365.33,15.8
1994,1.25,360.86,17.5
1994,1.37,359.07,16.9
1994,1.52,347.91,17.5
1994,2.16,337.19,20.8
1994,1.3,383.64,9.6
1994,1.51,383.64,9.5
1994,1.95,342.99,15.8
1994,2.59,325.13,16.2
1994,2.68,322.9,15.6
1994,2.65,329.6,15.4
1994,2.65,323.34,16.7
1994,1.24,380.51,8.2
1994,1.24,392.12,8.1
1994,1.3,378.28,8.9
1994,2.56,341.21,15.2
1994,2.55,333.17,17.6
1994,2.62,330.49,17.7
1994,1.25,368.01,9.3
1994,1.2,372.02,10.1
1994,1.24,371.13,11
1994,1.35,360.41,14
1994,1.49,346.57,14.1
1994,2.34,334.51,150
1994,2.38,343.89,128.6
1994,2.84,331.38,63.6
1994,3.28,322,30.7
1994,6.93,309.5,32.1
1994,7.38,268.86,30.7
1994,-9,268.86,22.9
1994,-9,268.86,78.6
1994,1.01,347.01,39.3
1994,-9,347.01,57.9
1994,1.6,400.16,51.4
1994,-9,400.16,32.1
1994,-9,353.27,37.1
1994,-9,353.27,66.4
1994,2.05,381.4,52.9
1994,-9,381.4,135.7
1994,-9,418.92,92.9
1994,-9,418.92,47.1
1994,-9,250.1,35
1994,6.24,343.89,22.1
1994,-9,343.89,13.6
1994,-9,303.25,42.9
1994,5.28,340.76,38.6
1994,4.21,343.89,20
1995,4.7,337.64,10
1995,1.6,290.74,15
1995,3,309.5,10.7
1995,2.6,350.14,11.4
1995,2.9,334.51,12.1
1995,3.3,309.5,12.1
1995,4.5,312.63,5.5
1995,4.6,296.99,6.9
1995,5.19,309.5,6.6
1995,5.9,290.74,6.5
1995,2.4,362.65,133.6
1995,2.8,347.01,66.7
1995,4.55,334.51,5.9
1995,6.81,265.73,6.1
1995,3.03,359.52,6.6
1995,3.68,296.99,7.4
1995,1.3,362.65,94.7
1995,-9,347.01,47.7
1995,2.55,353.27,8.2
1995,2.85,334.51,7
1995,2.7,378.28,167
1995,-9,356.39,40.1
1995,2.82,356.39,6.6
1995,3.32,350.14,6.9
1995,2.13,368.9,9.2
1995,3.24,331.38,9.1
1995,2.8,359.52,148.6
1995,-9,350.14,69.3
1995,1.77,362.65,11.4
1995,4.41,306.37,10.3
1995,1.5,387.66,220
1995,-9,387.66,122.1
1995,2.25,372.02,9
1995,3.05,328.26,11.1
1995,2.58,356.39,12.5
1995,2.59,375.15,10.6
1995,4.2,362.65,180
1995,-9,375.15,43.7
1995,2.46,350.14,10.3
1995,2.56,359.52,9.4
1995,3.6,322,72.1
1995,-9,303.25,35.6
1995,2.8,356.39,11.2
1995,2.8,356.39,12.8
1995,2.7,359.52,12.3
1995,3.7,315.75,9.6
1995,4.2,265.73,132.9
1995,-9,300.12,41.7
1995,3.1,362.65,11.9
1995,2.7,343.89,12.4
1995,3.02,350.14,13.2
1995,3.63,315.75,11.8
1995,3.3,356.39,115.7
1995,-9,356.39,40.6
1995,5.27,359.52,2.3
1995,6.78,293.87,5.2
1995,3.1,347.01,14.1
1995,-9,347.01,13.9
1995,4.47,353.27,2.9
1995,7.35,256.35,5.1
1995,3.1,365.77,16.3
1995,-9,359.52,12.7
1995,4.1,350.14,2.6
1995,6.2,271.98,5.3
1995,4.05,365.77,3.1
1995,5.94,296.99,6.1
1995,2.86,359.52,4.1
1995,8.24,206.33,8.9
1995,1.1,372.02,11.3
1995,-9,368.9,11.1
1995,1.63,375.15,3.1
1995,5.16,306.37,4.9
1995,1.64,372.02,3.9
1995,7.9,221.96,7.1
1995,-9,372.02,21.4
1995,-9,372.02,18.3
1995,2.7,376.04,10.5
1995,2.71,365.77,10.2
1995,2.76,374.26,10.2
1995,2.75,378.28,10
1995,2.75,358.18,9.7
1995,2.75,354.16,10
1995,2.86,352.37,8.3
1995,2.86,351.48,8.3
1995,2.87,348.35,8.2
1995,2.87,348.35,8.3
1995,2.87,354.16,8.5
1995,2.87,351.48,8.6
1995,2.87,350.14,8.6
1995,2.83,358.18,11
1995,2.85,347.46,10.9
1995,2.85,348.8,11
1995,2.87,348.35,11
1995,2.87,350.14,11.2
1995,2.88,351.48,11.3
1995,3.04,346.57,8.1
1995,3.04,346.12,8
1995,3.04,344.78,8.3
1995,3.03,344.78,8.2
1995,3.04,342.99,8.3
1995,3.03,342.99,8.1
1995,3.04,344.33,8
1995,3.05,342.99,8.1
1995,2.43,347.46,9.4
1995,2.4,349.25,9.6
1995,3.61,330.49,12.1
1995,4.38,320.22,12.4
1995,4.43,316.65,12.7
1995,4.44,316.2,12.7
1995,4.47,313.52,12.9
1995,4.59,309.95,12.5
1995,4.59,312.18,13
1995,3.49,328.26,11.9
1995,3.6,327.81,12.1
1995,3.69,325.58,12.2
1995,4.27,323.79,13.1
1995,3.74,327.36,13
1995,3.74,326.92,13.1
1995,3.86,323.79,13.4
1995,3.9,322.9,13
1995,4.2,318.88,14.4
1995,4.21,319.77,13.6
1995,4.01,321.11,13.7
1995,4.02,320.22,13.8
1995,4.07,320.66,14
1995,4.33,323.34,13.8
1995,4.45,319.32,12.4
1995,4.74,317.09,10.6
1995,4.93,321.56,9.2
1995,5.09,310.84,8.1
1995,3.92,320.66,17
1995,3.98,320.22,16.5
1995,4.89,312.18,6
1995,4.93,315.75,6
1995,5.02,309.5,6.5
1995,5.04,312.63,8
1995,4.73,317.98,6.9
1995,4.74,316.65,6.7
1995,4.73,317.09,6.8
1995,4.78,319.32,6.8
1995,5.01,314.86,6.5
1995,5.43,311.73,5.2
1995,5.47,311.29,5.1
1995,5.49,311.73,5.1
1995,5.5,307.71,5.1
1995,4.62,325.13,8.6
1995,4.63,326.92,8.6
1995,4.85,318.43,7.9
1995,5.59,312.63,5.8
1995,5.61,312.18,5.8
1995,5.61,309.95,5.7
1995,5.61,309.5,5.8
1995,5.6,312.18,5.8
1995,5.59,311.29,5.8
1995,5.6,310.39,5.9
1995,5.6,310.39,5.9
1995,4.94,313.07,8.4
1995,4.95,313.97,8.4
1995,4.96,315.31,8.4
1995,6.09,304.14,7.7
1995,6.18,297.89,6.8
1995,7.19,291.64,6.3
1995,7.68,287.17,6.3
1995,7.69,283.6,6.4
1995,7.63,285.38,6.5
1995,7.2,293.87,6.4
1995,7.06,292.97,6.6
1995,7.69,280.92,8
1995,7.25,286.28,8.4
1995,7.21,284.49,9.2
1995,7.04,286.72,8.9
1995,6.82,288.06,8.8
1995,6.46,296.99,8.2
1995,6.48,260.37,12.3
1995,5.81,276,11
1995,5.81,267.96,11.5
1995,5.32,314.41,7.5
1995,5.34,309.5,7.3
1995,5.37,309.05,7.4
1995,5.42,309.5,7.4
1995,6.27,303.69,7.6
1995,6.7,296.99,7.9
1995,6.86,296.55,8.5
1995,6.86,302.35,8.5
1995,6.79,303.69,8.6
1995,6.76,297.44,8.6
1995,6.76,300.12,8.7
1995,6.78,298.78,8.6
1995,6.81,298.33,8.8
1995,6.85,298.78,9.1
1995,5.16,315.75,8.1
1995,5.16,311.73,8.1
1995,5.19,312.63,8.2
1995,6.61,305.03,8.4
1995,6.46,306.37,8.4
1995,6.35,306.82,8.3
1995,6.36,304.59,8.3
1995,6.35,303.69,8.3
1995,6.34,305.03,8.3
1995,6.36,302.35,8
1995,5.19,316.65,6.5
1995,5.2,315.75,6.5
1995,5.2,316.65,6.5
1995,5.24,315.31,6.6
1995,5.65,311.29,4.2
1995,5.47,310.84,3.4
1995,5.46,312.18,3.3
1995,5.46,312.63,3.4
1995,5.46,311.73,3.4
1995,5.04,313.52,9.1
1995,5.09,313.97,8.9
1995,5.09,313.52,8.7
1995,4.96,317.54,18.4
1995,5.03,314.86,10.9
1995,5.04,313.97,10.9
1995,5.72,307.27,4
1995,5.72,306.82,4
1995,5.72,310.84,4
1995,5.73,308.16,4
1995,5.74,309.95,3.9
1995,5.66,313.07,4.1
1995,5.66,313.07,4.1
1995,5.68,310.84,4.2
1995,5.67,309.5,4.1
1995,5.68,311.29,4.2
1995,5.75,306.82,4.2
1995,5.75,309.95,4.2
1995,5.75,312.18,4.2
1995,5.75,309.05,4.3
1995,5.75,310.84,4.3
1995,5.76,309.95,4.4
1995,5.71,310.84,4.5
1995,5.72,311.29,4.6
1995,5.72,312.18,4.6
1995,5.72,308.61,4.6
1995,5.74,309.95,4.8
1995,5.74,314.41,5
1995,5.79,309.5,5.2
1995,5.79,308.61,5.2
1995,5.79,308.61,5.2
1995,5.79,309.5,5.2
1995,5.8,308.16,5.2
1995,5.79,309.5,5.2
1995,5.79,310.84,5.2
1995,5.73,314.41,9.3
1995,5.74,308.61,9.5
1995,5.74,309.05,9.4
1995,5.75,306.37,9.4
1995,5.75,306.82,9.2
1995,5.75,306.82,9.1
1995,5.76,304.14,9.1
1995,5.65,310.84,7.6
1995,5.65,307.71,7.6
1995,5.65,311.29,7.6
1995,5.66,308.61,7.6
1995,5.67,308.61,7.7
1995,5.67,308.61,7.8
1995,5.08,319.77,11.1
1995,5.13,321.56,11.1
1995,5.15,316.65,9.9
1995,5.22,310.39,9.6
1995,5.41,313.97,8.8
1995,5.49,306.37,8
1995,5.25,314.86,8.5
1995,5.25,317.98,8.4
1995,5.26,311.29,8.4
1995,5.28,309.95,8
1995,5.35,311.29,7.7
1995,3.98,328.26,19.2
1995,4.92,315.31,13
1995,4.94,319.77,14.5
1995,4.94,311.29,12.6
1995,4.94,314.86,12.8
1995,3.65,329.15,21.5
1995,3.8,327.36,20.8
1995,4.05,322.45,19.6
1995,3.08,338.08,32.6
1995,4.38,322.9,22.7
1995,3.24,338.98,34.3
1995,4.41,321.11,20.7
1995,4.53,317.09,18
1995,4.11,324.68,16.7
1995,4.85,316.65,13.5
1995,4.89,314.86,12.7
1995,5.17,323.34,9.8
1995,5.22,315.75,9.6
1995,5.24,323.34,9.6
1995,5.25,323.34,9.6
1995,5.26,317.09,9.7
1995,5.5,324.68,9.1
1995,5.51,312.63,9.5
1995,5.51,311.73,9.3
1995,5.52,311.73,9
1995,5.53,313.52,9.2
1995,5.93,307.27,8.6
1995,5.78,312.63,8.8
1995,5.83,309.95,9.1
1995,5.83,306.37,9
1995,5.83,307.71,9
1995,5.83,309.05,9.3
1995,5.83,309.95,9.1
1995,5.85,309.5,8.6
1995,5.75,319.32,9.2
1995,5.75,307.71,9.2
1995,5.76,305.48,9.3
1995,5.76,308.16,9.2
1995,5.75,306.82,9.2
1995,5.79,304.14,9.2
1995,5.25,315.75,10.6
1995,5.26,308.16,10.3
1995,5.29,311.29,10.1
1995,4.62,323.34,14.6
1995,4.97,316.2,13.6
1995,5.38,312.63,12.7
1995,5.41,313.52,12
1995,5.41,310.84,12.1
1995,4.66,330.94,23.5
1995,5.09,322.9,18.8
1995,5.42,313.97,14.7
1995,5.42,314.41,13.4
1995,3.71,331.83,37.2
1995,3.85,334.06,29.7
1995,4.03,326.47,26.6
1995,2.74,335.85,46.5
1995,3.08,338.98,59.4
1995,3.08,338.08,58.4
1995,3.44,337.64,45.4
1995,3.44,337.64,43.9
1995,4.29,327.81,23.1
1995,4.85,319.32,17.4
1995,5.04,313.52,16.7
1995,5.08,316.65,14.2
1995,5.06,314.86,13
1995,5.07,315.75,12.8
1995,5.08,315.31,13
1995,5.12,317.09,12.9
1995,5.12,315.31,12.9
1995,5.12,317.09,13.8
1995,5.21,319.77,12.4
1995,5.21,317.09,12.1
1995,5.21,313.52,12.2
1995,5.22,314.41,12.3
1995,5.63,313.52,10.8
1995,5.83,309.95,10.5
1995,5.85,309.5,9.9
1995,5.85,308.16,9.9
1995,5.85,310.39,9.6
1995,5.85,309.95,9.8
1995,5.85,310.39,9.9
1995,5.83,309.5,9.9
1995,5.84,310.39,9.9
1995,2.58,373.81,10.5
1995,2.54,371.13,10.4
1995,2.56,369.79,10.2
1995,2.57,359.52,10.2
1995,2.57,361.31,10.3
1995,2.56,362.2,10.4
1995,0.98,400.16,37.9
1995,1.7,365.77,92.9
1995,1.7,362.65,78.6
1995,3.48,271.98,55
1995,3.5,347.01,71.4
1995,3.49,347.01,66.4
1995,1.91,387.66,11.4
